,Şəhər,Sürətlər qutusu,Marka,Ötürücü,Model,Yeni,Buraxılış ili,Yürüş,Yerlərin sayı,Ban növü,Sahiblər,Rəng,Hansı bazar üçün yığılıb,Avtosalon,price,Motor,At gücü,Yanacaq,Yüngül lehimli disklər,Mərkəzi qapanma,Dəri salon,Oturacaqların ventilyasiyası,ABS,Park radarı,Ksenon lampalar,Lyuk,Kondisioner,Arxa görüntü kamerası,Yağış sensoru,Oturacaqların isidilməsi,Yan pərdələr
13471,Qazax,Mexaniki,Mercedes,Arxa,E 200,Xeyr,1993,633410,5,Sedan,2,Gümüşü,Avropa,No,6000.0,2.0,136.0,Benzin,True,True,True,True,True,False,True,True,True,False,False,False,False
13472,Saatlı,Avtomat,Mercedes,Arxa,C 180,Xeyr,1995,350000,5,Sedan,3,Gümüşü,Avropa,No,5500.0,1.8,129.0,Benzin,False,False,False,False,True,False,False,False,False,False,False,False,False
13473,Bakı,Avtomat,Audi,Tam,Q5,Xeyr,2013,103000,5,Offroader ,2,Ağ,Rəsmi diler,Yes,38930.0,2.0,211.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
13474,Bakı,Avtomat,Hyundai,Tam,Santa Fe,Bəli,2024,0,5,Offroader ,0,Qara,Rəsmi diler,Yes,77500.0,2.5,180.0,Benzin,True,True,True,False,True,True,False,True,True,True,True,True,True
13475,Bakı,Avtomat,Land Rover,Tam,Range Rover,Xeyr,2016,70000,5,Offroader ,2,Boz,Digər,Yes,108800.0,3.0,248.0,Dizel,True,True,True,True,True,True,True,True,True,True,True,True,True
13476,Bakı,Avtomat,Mitsubishi,Tam,Pajero,Xeyr,2012,126210,7,Offroader ,2,Ağ,Rəsmi diler,Yes,31450.0,3.8,250.0,Benzin,True,True,True,False,True,True,True,True,True,True,True,True,False
13477,Bakı,Avtomat,Toyota,Tam,Land Cruiser,Xeyr,2013,117000,7,Offroader ,2,Ağ,Rəsmi diler,Yes,67150.0,4.0,276.0,Benzin,True,True,True,False,True,True,True,True,True,True,True,True,True
13478,Masallı,Avtomat,Ford,Ön,Mondeo,Xeyr,2006,270000,5,Sedan,2,Tünd qırmızı,Avropa,No,9000.0,2.0,145.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
13479,Bakı,Avtomat,Chevrolet,Ön,Orlando,Xeyr,2014,162000,7,Offroader ,2,Yaş Asfalt,Koreya,No,20700.0,1.8,141.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
13480,Bakı,Avtomat,Kia,Ön,Sorento,Xeyr,2011,223911,5,Offroader ,2,Boz,Amerika,No,24500.0,2.4,175.0,Benzin,True,True,False,False,True,True,False,False,True,True,False,True,True
13482,Xaçmaz,Mexaniki,Volvo,Arxa,FH 460,Xeyr,2008,1225000,2,Dartqı,2,Ağ,Digər,No,81000.0,12.0,440.0,Dizel,False,False,False,False,True,False,False,True,False,False,False,False,False
13483,İsmayıllı,Avtomat,Chevrolet,Ön,Cruze,Xeyr,2014,192000,5,Sedan,2,Qara,Digər,No,14800.0,1.8,141.0,Benzin,False,False,False,False,False,False,True,True,True,True,True,True,True
13484,Qəbələ,Mexaniki,Ford,Arxa,Transit,Xeyr,1999,357565,5,Furqon,0,Ağ,Digər,No,13000.0,2.5,76.0,Dizel,False,True,False,False,True,False,False,False,False,False,False,False,False
13485,Qusar,Mexaniki,Hyundai,Ön,Sonata,Xeyr,2007,198000,5,Sedan,3,Boz,Digər,No,15500.0,2.0,150.0,Dizel,True,True,False,False,True,True,False,False,True,True,True,False,False
13497,Bakı,Avtomat,Mercedes,Arxa,C 220,Xeyr,1996,520000,4,Sedan,1,Gümüşü,Avropa,No,9200.0,2.2,150.0,Benzin,False,True,True,False,True,False,False,False,True,True,False,True,False
13499,Bakı,Mexaniki,Toyota,Ön,Corolla,Xeyr,2008,315000,5,Sedan,0,Ağ,Digər,No,14700.0,1.4,90.0,Dizel,True,True,False,True,True,False,True,False,True,True,False,True,False
13500,Bakı,Avtomat,Mercedes,Arxa,C 250,Xeyr,2012,250000,5,Sedan,2,Ağ,Amerika,No,24000.0,1.8,204.0,Benzin,True,True,True,False,True,True,False,True,True,True,True,False,True
13501,Bakı,Mexaniki,LADA (VAZ),Tam,Niva,Xeyr,2012,176000,5,Offroader ,2,Ağ,Digər,No,7000.0,1.7,80.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
13502,Bakı,Avtomat,Hyundai,Ön,Elantra,Xeyr,2015,119000,5,Sedan,2,Qara,Avropa,No,24000.0,1.8,150.0,Benzin,True,True,False,False,False,True,False,True,True,False,False,False,False
13503,Zaqatala,Avtomat,Mercedes,Arxa,E 220 d,Xeyr,2000,435231,5,Sedan,2,Göy,Digər,No,16000.0,2.2,143.0,Dizel,True,True,False,True,True,False,False,True,True,True,True,True,True
13504,Xırdalan,Mexaniki,Chevrolet,Ön,Cruze,Xeyr,2011,262000,5,"Hetçbek, ",2,Ağ,Koreya,No,10500.0,1.6,109.0,Benzin,True,True,False,False,True,False,False,False,True,False,False,False,False
13505,Bakı,Avtomat,Chevrolet,Ön,Cruze,Xeyr,2012,300000,5,Sedan,2,Qara,Amerika,No,13000.0,1.4,140.0,Benzin,True,True,True,False,True,True,True,True,True,True,True,True,False
13506,Bakı,Mexaniki,Opel,Ön,Astra,Xeyr,2008,225000,4,"Hetçbek, ",2,Boz,Digər,No,10900.0,1.3,76.0,Dizel,True,False,False,False,True,False,True,False,True,False,False,False,False
13507,Şəmkir,Mexaniki,GAZ,Arxa,33021,Xeyr,1999,300000,3,Yük maşını,2,Ağ,Digər,No,12000.0,2.7,131.0,Dizel,False,False,False,False,False,False,False,False,False,False,False,False,False
13508,Bakı,Avtomat,Ford,Ön,Mondeo,Xeyr,2014,148000,5,Sedan,1,Qara,Rəsmi diler,No,15900.0,2.3,161.0,Benzin,True,True,True,False,True,True,True,True,True,True,True,True,True
13509,Bərdə,Avtomat,Hyundai,Ön,Sonata,Xeyr,2008,248000,5,Sedan,2,Gümüşü,Amerika,No,19400.0,2.4,161.0,Benzin,True,False,True,True,True,False,True,True,True,False,True,True,True
13513,Bakı,Avtomat,Haval,Tam,H9,Xeyr,2020,127000,7,Offroader ,1,Qara,Rəsmi diler,Yes,46800.0,2.0,245.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
13514,Bakı,Avtomat,Hyundai,Ön,Sonata,Xeyr,2020,161000,5,Sedan,2,Göy,Digər,No,40460.0,1.6,183.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
13515,Bakı,Reduktor,BYD,Tam,Qin Plus,Bəli,2024,0,5,Sedan,0,Boz,Digər,No,27200.0,1.5,190.0,Plug-in Hibrid,True,False,False,False,True,True,False,False,True,True,False,False,False
13516,Bakı,Avtomat,Mercedes,Arxa,CLS 300,Xeyr,2018,83500,5,Sedan,2,Qara,Avropa,No,89250.0,2.0,265.0,Dizel,True,True,True,False,True,True,True,False,True,True,True,True,False
13519,Bakı,Avtomat,Alfa Romeo,Arxa,Giulia,Xeyr,2020,44600,5,Sedan,1,Qara,Digər,No,42500.0,2.0,280.0,Benzin,True,True,True,False,True,True,True,False,True,True,True,False,False
13520,Bakı,Avtomat,Toyota,Arxa,GT 86,Xeyr,2014,105818,4,Kupe,1,Qara,Amerika,No,30500.0,2.0,200.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
13521,Bakı,Robot,Kia,Ön,Sportage,Xeyr,2016,210000,4,Offroader ,2,Ağ,Koreya,No,20000.0,1.7,141.0,Dizel,True,True,True,False,True,True,True,False,True,True,False,True,False
13530,Cəlilabad,Mexaniki,LADA (VAZ),Arxa,21011,Xeyr,1985,98714,5,Sedan,2,Qırmızı,Rusiya,No,1800.0,1.3,65.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
13531,Bakı,Avtomat,Mercedes,Arxa,190,Xeyr,1990,385000,5,Sedan,2,Qara,Digər,No,4500.0,2.0,122.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
13532,Bakı,Mexaniki,Mercedes,Arxa,190,Xeyr,1992,464392,5,Sedan,2,Tünd qırmızı,Digər,No,5500.0,1.8,109.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
13533,Bakı,Variator,Toyota,Ön,Prius,Xeyr,2006,415000,5,Liftbek,2,Mavi,Amerika,No,7600.0,1.5,76.0,Hibrid,True,True,False,False,True,False,False,False,True,True,True,False,False
13534,Xırdalan,Avtomat,Kia,Ön,Cerato,Xeyr,2009,245000,5,Sedan,2,Ağ,Rəsmi diler,No,15900.0,1.6,122.0,Benzin,True,True,True,False,True,True,True,True,True,True,True,True,True
13535,Bakı,Avtomat,Mercedes,Ön,E 300 d,Xeyr,1994,400000,5,Sedan,2,Gümüşü,Digər,No,4500.0,3.0,180.0,Dizel,True,False,False,False,True,False,False,False,True,False,False,False,False
13537,Bakı,Avtomat,BMW,Arxa,520,Xeyr,2018,137000,5,Sedan,1,Göy,Koreya,No,57460.0,2.0,190.0,Dizel,True,True,True,False,True,True,False,False,True,True,True,True,False
13538,Xaçmaz,Avtomat,BMW,Arxa,745,Xeyr,2002,376000,5,Sedan,3,Qara,Digər,No,11900.0,3.5,272.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
13539,Tovuz,Avtomat,Mercedes,Arxa,E 200,Xeyr,1997,411300,5,Sedan,1,Qara,Avropa,No,13800.0,2.0,136.0,Benzin,False,False,False,False,True,True,False,True,True,False,False,False,False
13540,Bakı,Avtomat,Hyundai,Ön,Elantra,Xeyr,2015,149000,5,Sedan,0,Ağ,Rəsmi diler,No,24900.0,1.8,150.0,Benzin,True,True,False,False,True,True,True,True,True,True,True,False,True
13541,Bakı,Avtomat,BMW,Arxa,530,Xeyr,2017,73000,5,Sedan,2,Qara,Amerika,No,55760.0,2.0,249.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
13542,Bakı,Avtomat,Volvo,Tam,XC90,Xeyr,2017,190000,7,Offroader ,0,Ağ,Rəsmi diler,Yes,55930.0,2.0,320.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
13543,Bakı,Avtomat,Nissan,Ön,Teana,Xeyr,2007,411000,5,Sedan,2,Qara,Avropa,No,9900.0,2.0,140.0,Benzin,True,True,False,False,True,False,True,False,True,False,False,True,False
13544,Bakı,Avtomat,Honda,Ön,Insight,Xeyr,2013,250000,5,Liftbek,2,Yaş Asfalt,Avropa,No,14800.0,1.3,88.0,Benzin,True,True,False,False,True,False,True,False,True,False,True,False,True
13545,Balakən,Avtomat,Hyundai,Ön,Santa Fe,Xeyr,2010,140395,7,Offroader ,2,Qara,Koreya,No,25500.0,2.0,184.0,Dizel,True,True,True,True,True,True,True,True,True,True,True,True,True
13546,Bakı,Avtomat,Skoda,Tam,Kodiaq,Xeyr,2020,82000,5,Offroader ,2,Göy,Avropa,Yes,39900.0,2.0,180.0,Benzin,True,True,True,False,True,True,True,True,True,True,True,True,True
13547,Sumqayıt,Avtomat,Land Rover,Tam,RR Sport,Xeyr,2017,126000,5,Offroader ,1,Yaş Asfalt,Avropa,Yes,79560.0,3.0,306.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
13548,Bakı,Avtomat,Changan,Arxa,Deepal S7,Bəli,2024,0,5,Offroader ,0,Ağ,Digər,Yes,49130.0,1.5,238.0,Plug-in Hibrid,True,True,True,True,True,True,True,True,True,True,True,True,False
13551,Sumqayıt,Mexaniki,Mitsubishi,Arxa,Canter,Xeyr,1996,310000,3,Yük maşını,2,Ağ,Yaponiya,No,15500.0,4.2,150.0,Dizel,False,True,False,False,True,False,False,False,True,False,False,False,False
13554,Bakı,Avtomat,Kia,Ön,Sorento,Xeyr,2015,96000,7,Offroader ,1,Yaş Asfalt,Koreya,No,42000.0,2.2,202.0,Dizel,True,True,True,True,True,True,True,True,True,True,True,True,True
13555,Bakı,Reduktor,ZEEKR,Tam,001,Xeyr,2024,3750,5,Liftbek,1,Mavi,Rəsmi diler,No,79900.0,0.0,544.0,Elektro,True,True,True,True,True,True,True,True,True,True,True,True,True
13556,Bakı,Avtomat,BMW,Arxa,530e,Xeyr,2021,23000,5,Sedan,1,Göy,Avropa,No,97750.0,2.0,292.0,Plug-in Hibrid,True,True,True,False,True,True,True,True,True,True,True,True,True
13561,Bakı,Mexaniki,Ford,Ön,Galaxy,Xeyr,1999,230000,7,Minivan,2,Gümüşü,Digər,No,7200.0,2.3,145.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
13562,Bakı,Mexaniki,Iran Khodro,Ön,Runna,Xeyr,2014,97000,5,Sedan,2,Yaş Asfalt,Digər,No,10400.0,1.6,110.0,Benzin,True,True,True,False,True,True,True,False,True,False,True,False,False
13563,Bakı,Avtomat,Mercedes,Arxa,CLS 350,Xeyr,2011,166377,4,Sedan,1,Yaş Asfalt,Rəsmi diler,No,49300.0,3.5,307.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
13564,Bakı,Avtomat,Land Rover,Tam,RR Sport,Xeyr,2015,140000,7,Offroader ,1,Gümüşü,Avropa,Yes,59330.0,3.0,258.0,Dizel,True,True,True,False,True,True,True,True,True,True,True,True,False
13565,Bakı,Avtomat,Jeep,Tam,Wrangler,Xeyr,2012,140000,5,Offroader ,2,Ağ,Rəsmi diler,Yes,45730.0,3.6,282.0,Benzin,True,True,True,False,True,True,True,True,True,True,True,True,False
13566,Mingəçevir,Avtomat,Hyundai,Tam,Terracan,Xeyr,2004,108000,5,Offroader ,2,Qara,Koreya,No,13500.0,2.9,144.0,Dizel,True,True,True,True,True,True,True,True,True,True,True,True,True
13568,Bakı,Avtomat,Toyota,Ön,RAV4,Xeyr,2022,39000,5,Offroader ,1,Ağ,Rəsmi diler,No,49640.0,2.0,149.0,Benzin,True,True,False,True,True,False,True,False,True,True,True,True,False
13569,Bakı,Avtomat,Hyundai,Ön,Accent,Xeyr,2020,70558,5,Sedan,0,Yaş Asfalt,Rəsmi diler,No,26800.0,1.6,130.0,Benzin,True,True,False,False,True,True,False,False,True,True,True,True,False
13570,Bakı,Mexaniki,Mercedes,Arxa,C 200,Xeyr,1998,264000,5,"Universal, ",3,Gümüşü,Digər,No,8900.0,2.0,136.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
13571,Bakı,Avtomat,Hyundai,Ön,Elantra,Xeyr,2021,51000,5,Sedan,2,Yaş Asfalt,Rəsmi diler,No,33500.0,1.6,150.0,Benzin,True,True,False,False,True,True,True,True,True,True,True,True,False
13573,Ağdaş,Mexaniki,GAZ,Arxa,2705,Xeyr,1998,76000,5,Yük maşını,2,Göy,Rusiya,No,7000.0,2.5,131.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
13574,Bakı,Avtomat,BMW,Arxa,528,Xeyr,2015,251058,5,Sedan,2,Gümüşü,Digər,No,26500.0,2.0,245.0,Benzin,True,True,True,False,True,True,True,True,True,True,True,True,False
13575,Bakı,Avtomat,Hyundai,Ön,Elantra,Xeyr,2012,252667,5,Sedan,2,Qara,Amerika,No,17400.0,1.8,150.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
13576,Bakı,Avtomat,Chevrolet,Ön,Aveo,Xeyr,2019,23000,5,Sedan,1,Qırmızı,Rəsmi diler,No,22500.0,1.6,115.0,Benzin,True,True,False,True,True,True,False,True,True,True,True,True,True
13577,Bakı,Mexaniki,Ford,Ön,Transit,Xeyr,2011,250000,3,Furqon,1,Göy,Avropa,No,17500.0,2.2,140.0,Dizel,True,True,False,False,True,False,False,False,False,True,True,False,False
13578,Bakı,Avtomat,Hyundai,Ön,i30,Xeyr,2012,197700,5,"Hetçbek, ",2,Ağ,Avropa,No,21000.0,1.6,128.0,Dizel,True,True,True,False,True,True,True,False,True,True,True,True,False
13579,Bakı,Avtomat,Nissan,Ön,Tiida,Xeyr,2011,81000,5,"Hetçbek, ",2,Qara,Digər,No,15500.0,1.5,109.0,Benzin,True,True,True,False,True,False,False,False,True,True,True,False,False
13580,Bakı,Mexaniki,Mercedes,Arxa,190,Xeyr,1990,446000,4,Sedan,2,Yaş Asfalt,Digər,No,4600.0,1.8,109.0,Benzin,False,True,False,False,True,False,False,True,False,False,False,False,False
13581,Qusar,Variator,Toyota,Ön,Prius,Xeyr,2011,225000,5,Liftbek,2,Boz,Amerika,No,19700.0,1.8,99.0,Hibrid,False,False,False,False,False,False,False,False,False,False,False,False,False
13584,Bakı,Avtomat,Land Rover,Tam,Range Rover,Xeyr,2014,95000,4,Offroader ,2,Göy,Rəsmi diler,Yes,84150.0,5.0,510.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
13585,Bakı,Avtomat,Mercedes,Tam,GLB 200 4MATIC,Xeyr,2020,27752,5,Offroader ,0,Ağ,Rəsmi diler,Yes,62390.0,1.3,163.0,Benzin,True,True,True,False,True,True,True,False,True,True,True,False,False
13586,Bakı,Avtomat,Ssang Yong,Tam,Korando,Xeyr,2014,125500,5,Offroader ,0,Qara,Rəsmi diler,No,18900.0,2.0,136.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
13587,Bakı,Avtomat,Mercedes,Arxa,C 220 d,Xeyr,1999,485000,5,Sedan,1,Göy,Avropa,No,14800.0,2.2,150.0,Dizel,True,True,True,False,True,True,False,False,True,False,True,True,False
13588,Bakı,Avtomat,Bestune,Ön,T77,Xeyr,2021,91890,5,"Universal, ",1,Ağ,Çin,No,33600.0,1.5,165.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
13591,Bakı,Avtomat,Mercedes,Arxa,E 220 d,Xeyr,2005,500000,5,Sedan,2,Qara,Digər,No,13800.0,2.2,170.0,Dizel,False,False,False,False,False,False,False,False,False,False,False,False,False
13592,Bakı,Avtomat,Kia,Ön,K7,Xeyr,2016,158000,5,Sedan,2,Boz,Koreya,No,37600.0,2.2,202.0,Dizel,True,True,True,True,True,True,True,False,True,True,True,True,True
13593,Bakı,Variator,Toyota,Ön,Aqua,Xeyr,2018,65000,5,"Hetçbek, ",1,Ağ,Digər,No,23100.0,1.5,74.0,Hibrid,True,True,False,False,True,True,False,False,True,True,True,False,False
13600,Bakı,Avtomat,Nissan,Ön,Tiida,Xeyr,2012,68000,5,"Hetçbek, ",2,Qara,Digər,No,14800.0,1.5,109.0,Benzin,True,True,True,False,True,False,True,False,True,True,True,False,False
13601,Bakı,Avtomat,Land Rover,Tam,Range Rover,Xeyr,2019,52000,5,Offroader ,2,Qara,Digər,Yes,246500.0,5.0,525.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
13603,Bakı,Avtomat,Mercedes,Tam,GLS 450 4MATIC,Bəli,2022,0,5,Offroader ,0,Qara,Rəsmi diler,Yes,215050.0,3.0,367.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
13604,Bakı,Avtomat,Chevrolet,Ön,Malibu,Xeyr,2019,185000,5,Sedan,1,Ağ,Digər,No,23500.0,1.5,160.0,Benzin,True,True,True,False,True,False,True,False,True,True,True,False,False
13605,Bakı,Avtomat,Toyota,Tam,Land Cruiser,Xeyr,2012,163000,7,Offroader ,2,Ağ,Digər,Yes,62050.0,4.0,282.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
13606,Bakı,Avtomat,Lexus,Ön,LS 460,Xeyr,2007,267000,4,Sedan,0,Qara,Digər,No,15900.0,4.6,388.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
13607,Bakı,Avtomat,Toyota,Tam,Land Cruiser,Xeyr,2010,174000,7,Offroader ,2,Yaş Asfalt,Digər,Yes,54230.0,4.0,282.0,Benzin,True,True,True,False,True,True,True,True,True,True,True,True,True
13608,Bakı,Avtomat,Kia,Ön,Optima,Xeyr,2016,132000,5,Sedan,1,Qara,Rəsmi diler,Yes,35500.0,2.4,167.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
13609,Sumqayıt,Mexaniki,LADA (VAZ),Arxa,2106,Xeyr,1987,150000,5,Sedan,2,Göy,Rusiya,No,3350.0,1.3,75.0,Benzin,True,False,False,False,False,False,False,False,False,False,False,False,False
13610,Gəncə,Avtomat,Mercedes,Arxa,C 200,Xeyr,1997,380000,5,Sedan,2,Göy,Rəsmi diler,No,12000.0,2.0,136.0,Benzin,True,True,False,False,True,False,False,True,True,True,False,False,True
13611,Ağcabədi,Mexaniki,LADA (VAZ),Ön,Priora,Xeyr,2013,400000,5,Sedan,2,Ağ,Digər,No,8700.0,1.6,106.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
13612,Bakı,Avtomat,Nissan,Tam,Patrol,Xeyr,2010,130000,7,Offroader ,1,Ağ,Avropa,No,49500.0,5.6,405.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,False
13613,Bakı,Variator,Toyota,Ön,Prius,Xeyr,2008,258000,5,Liftbek,1,Mavi,Amerika,No,9800.0,1.5,76.0,Hibrid,True,True,True,False,True,False,True,False,True,True,False,False,False
13614,Bakı,Robot,Changan,Ön,Qiyuan A06,Xeyr,2023,1400,5,Liftbek,1,Boz,Digər,No,35500.0,1.5,325.0,Plug-in Hibrid,True,True,True,True,True,True,True,True,True,True,True,True,True
13615,Bakı,Mexaniki,Fiat,Ön,Albea,Xeyr,2008,267000,5,Sedan,2,Yaş Asfalt,Rəsmi diler,No,7600.0,1.4,77.0,Benzin,True,False,False,False,True,True,False,False,True,False,False,False,False
13616,Bakı,Avtomat,Changan,Ön,CS 35,Xeyr,2016,96000,5,Offroader ,1,Qızılı,Digər,No,17800.0,1.6,124.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,False,True
13617,Bakı,Avtomat,BMW,Tam,528,Xeyr,2015,123919,5,Sedan,1,Ağ,Amerika,No,37400.0,2.0,245.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
13618,Bakı,Avtomat,Nissan,Tam,X-Trail,Xeyr,2017,37500,5,Offroader ,1,Qara,Yaponiya,Yes,33000.0,2.0,144.0,Benzin,True,True,True,True,True,True,True,False,True,True,True,True,False
13620,Bakı,Reduktor,Avatr,Tam,12,Bəli,2024,0,5,Liftbek,0,Qara,Digər,Yes,100130.0,0.0,578.0,Elektro,True,True,True,True,True,True,True,True,True,True,True,True,False
13621,Bakı,Avtomat,Toyota,Ön,Frontlander,Bəli,2024,0,5,Offroader ,0,Qara,Çin,Yes,47598.299999999996,2.0,193.0,Hibrid,True,True,True,False,True,True,True,True,True,True,True,False,False
13622,Bakı,Avtomat,Hyundai,Ön,Sonata,Xeyr,2014,131966,5,Sedan,2,Qara,Amerika,No,26200.0,2.0,278.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
13623,Bakı,Avtomat,Land Rover,Tam,Discovery,Xeyr,2008,226000,7,Offroader ,0,Qara,Digər,No,24500.0,2.7,190.0,Dizel,True,True,True,False,True,True,True,True,True,False,True,True,True
13624,Bakı,Avtomat,Hyundai,Tam,ix35,Xeyr,2010,233000,5,Offroader ,2,Ağ,Koreya,No,21500.0,2.0,163.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
13625,Bakı,Avtomat,Hyundai,Tam,ix35,Xeyr,2014,178000,4,Offroader ,2,Ağ,Rəsmi diler,No,27000.0,2.0,166.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
13626,Bakı,Avtomat,Audi,Tam,Q7,Xeyr,2018,71000,7,Offroader ,1,Göy,Digər,No,57800.0,2.0,252.0,Benzin,True,True,True,False,True,True,True,True,True,True,True,True,True
13628,Bakı,Avtomat,Mercedes,Tam,GLE 53 AMG 4MATIC Coupe,Xeyr,2022,16500,5,SUV Kupe,1,Boz,Rəsmi diler,No,175100.0,3.0,435.0,Benzin,True,True,True,False,True,True,True,True,True,True,True,True,False
13629,Bakı,Avtomat,Mercedes,Tam,ML 350 4MATIC,Xeyr,2006,275513,5,Offroader ,2,Qara,Digər,No,17800.0,3.5,272.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
13640,Sumqayıt,Avtomat,Hyundai,Ön,Elantra,Xeyr,2012,182000,5,Sedan,2,Ağ,Rəsmi diler,Yes,20900.0,1.8,150.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
13641,Bakı,Avtomat,Porsche,Tam,Panamera GTS,Xeyr,2013,144500,4,Liftbek,1,Qara,Rəsmi diler,No,50660.0,4.8,440.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
13642,Bakı,Avtomat,Land Rover,Tam,RR Sport,Xeyr,2016,175000,5,Offroader ,2,Göy,Avropa,No,63750.0,3.0,306.0,Dizel,True,True,True,True,True,True,True,True,True,True,True,True,True
13643,Bakı,Avtomat,Mercedes,Arxa,C 230,Xeyr,1999,292767,5,Sedan,2,Qara,Avropa,Yes,12500.0,2.3,193.0,Benzin,True,True,True,False,True,True,False,False,True,False,False,False,True
13644,Bakı,Avtomat,Honda,Tam,CR-V,Xeyr,1999,205393,5,Offroader ,1,Qara,Amerika,No,9700.0,2.0,147.0,Benzin,True,True,False,False,True,False,False,False,True,True,False,False,False
13645,Bakı,Avtomat,Hyundai,Ön,Sonata,Xeyr,2014,174000,5,Sedan,2,Qara,Amerika,No,26700.0,2.0,245.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
13646,Bakı,Avtomat,Nissan,Ön,Note,Xeyr,2015,33546,5,"Hetçbek, ",1,Yaş Asfalt,Yaponiya,No,15400.0,1.2,97.0,Benzin,True,True,True,True,True,True,True,False,True,True,True,False,True
13647,Bakı,Mexaniki,LADA (VAZ),Ön,2115,Xeyr,2011,257000,5,Sedan,2,Yaş Asfalt,Rusiya,No,7500.0,1.6,80.0,Benzin,False,False,False,False,False,False,False,False,False,False,False,False,False
13648,Bakı,Mexaniki,Mercedes,Arxa,Sprinter 515,Xeyr,2006,332000,3,Yük maşını,1,Ağ,Avropa,No,31300.0,2.2,150.0,Dizel,False,True,False,False,True,False,False,False,True,False,True,False,False
13649,Bakı,Avtomat,Kia,Ön,Sorento,Xeyr,2010,270000,5,Offroader ,0,Ağ,Rəsmi diler,No,22500.0,2.4,175.0,Benzin,True,True,True,True,True,True,True,True,True,False,True,True,True
13650,Sumqayıt,Avtomat,Kia,Ön,Optima,Xeyr,2016,85000,5,Sedan,2,Qara,Digər,No,24800.0,2.4,190.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
13651,Bakı,Avtomat,Lexus,Tam,GX 460,Xeyr,2014,130000,7,Offroader ,1,Yaş Asfalt,Avropa,No,67150.0,4.6,296.0,Benzin,True,True,True,True,True,True,True,True,True,True,True,True,True
